id,title_id,subtype_id,glyphe1_id,glyphe2_id,glyph3_id,glyph4_id,glyph_sup1_id,glyph_sup2_id,alloy_id,rarity_id,max_number,legend_id,character_id,name,description,comment,shop,boat_id,price,personalization
127,,4,298,,,,,,,1,,,,Bâton du pèlerin,"Bâton à l’apparence très élégante, taillé en général dans un bois très clair et sculpté de symboles associés à la dévotion spirituelle du porteur (Esprits-Liés, les déesses, Néant, les Huit, les dragons ou autre culte). La tête est généralement de forme associée à cette dévotion, décorée selon les rites singuliers de chaque croyance. Le pied est ferré pour garantir une meilleur longévité. ",,Boutique des objets communs,,800,0
128,,7,299,,,,,,,1,,,,Bolas,"Arme basique composée d'une lanière en cuir de serpent, aux extrémités de laquelle on retrouve deux poids en bronze. Très utile pour immobiliser un adversaire tout en évitant de lui faire des dégâts.",,Boutique des objets communs,,60,0
129,,7,94,,,,,,,1,,,,Cercle loyal,"Anneau dentelé ou tranchant constitué de mithril à l’extérieur et de bois à l’intérieur. Son corps, hors tranchant, peut être gravé ou sculpté. Il peut également porter des pierres précieuses à la demande de son acheteur. Le métal peut posséder des reflets bleus, violets ou verts, mais ils sont plus généralement blancs.",,Boutique des objets communs,,60,0
130,,7,94,,,,,,,1,,,,Couteau loyal,"Couteau de lancer très équilibré, à la lame classique feuilletée ou damasquinée, avec un manche de bois brossé. Peut être incrusté d’un sceau sur demande.",,Boutique des objets communs,,60,0
131,,7,9,,,,,,,1,,,,Fracassante,"Il s'agit d'un petit marteau à masse double, fait à partir d'un alliage à base de cobalt, finement sculpté et parcouru de glyphes. Son manche en bois de palissandre vient compléter la solidité extrême de cette arme qui ne fait pas dans la subtilité.",,Boutique des objets communs,,60,0
132,,7,220,,,,,,,1,,,,Hachette,Petite hache double. Ses lames faites d'acier sont particulièrement aiguisées afin de s'enfoncer au mieux dans la chair de la victime. Son manche d’un bois d'amourette en fait une arme aussi élégante que redoutable.,,Boutique des objets communs,,60,0
133,,7,33,,,,,,,1,,,,Sagaie tribale,"Plus courte qu’une lance, mais plus lourde que le javelot, la sagaie a une lame métallique en forme de goutte d’eau, qu’on aurait outrageusement étirée sur la longueur, de telle sorte qu’elle fasse huit centimètres de large pour une trentaine de centimètres de long. La hampe est courte, fine et fluide, pour assurer un bon équilibre de la lame une fois lancée. Souvent décorée, on y accroche des plumes, des fourrures ou des plantes.",,Boutique des objets communs,,100,0
134,,7,104,,,,,,,1,,,,Javelot du vent du nord,"Javelot de bois puissant, gravé d’un ancien poème elfique à la gloire du vent du nord en hiver. Le corps de l’arme possède une encoche à mi-distance, et une pointe renforcée en métal. Sa prise est légèrement plus fine que le reste de l’arme. On l’orne parfois de plumes ou de coquillages à son manche.",,Boutique des objets communs,,120,0
135,,7,32,,,,,,,1,,,,Rets du Gladiateur,"Un filet de combat tissé dans une corde solide et de très bonne qualité, lesté de poids aux extrémités. Parfois, les poids peuvent être colorés ou la fibre peut être ornée afin d’être plus esthétique et reconnaissable.",,Boutique des objets communs,,120,0
136,,7,223,,,,,,,1,,,,Déchireurs,"Lots de 5 couteaux de lancer, équilibrés et dotés d’un mécanisme destiné à agripper fermement la chair de la proie pour y faire de redoutables dommages. Ils sont généralement gravés de runes et de symboles représentant la voracité ou la ténacité selon les croyances.",,Boutique des objets communs,,500,0
137,,9,,,,,,,,1,,,,Arc à deux entrées de flèches,"Arme en corne travaillée, la corde est faite de fibre végétale ou de fibre métallique. Le corps de l’arme a été prévu pour encocher deux flèches en même temps. Il reste en général très neutre et peu ornementé, afin de ne pas venir endommager son efficacité, mais c’est un ouvrage appréciable en lui-même.
Prérequis : Niveau Bon en Expertise Armes de trait minimum",,Boutique des objets communs,,30,0
138,,9,33,,,,,,,1,,,,Arc de long vol,"Arme en bois clair, parfois poncé, parfois lustré, parfois peint, accompagné d’une corde en cheveux elfiques. Le corps de l’arme est sculpté et gravé de glyphes. L’encoche peut être de bois ou de corne travaillée. Les bouts sont en général laissés nus ou renforcés par un vernis. Certains créateurs les ornent de plumes ou de chapelets de graines.",,Boutique des objets communs,,100,0
139,,9,286,,,,,,,1,,,,Hiver hâtif,"Arc de bois sombre, souvent lustré et vernis avec une teinte bleue ou grise. Son encoche et ses bouts sont faits de mithril, sa corde est un tissage magique de fibres de verre. Son corps possède en général des sculptures en médaillons ronds. Il arrive que le bois utilisé soit veiné ou que la magie de son glyphe provoque un effet similaire.",,Boutique des objets communs,,250,0
140,,9,300,,,,,,,1,,,,Plaie rêvée,Arc lustré et luisant au bois laqué de vert et parfois orné de filigranes dorés ou noirs. La fibre de la corde est un tissage végétal et animal. L’encoche est faite de métal ou de cuir. Les bouts sont ferrés en thorium. L’arme ne possède aucune sculpture mais possède une série de glyphes très délicats.,,Boutique des objets communs,,250,0
141,,9,91,301,,,,,,1,,,,Arc pourpre,Arc lustré et luisant au bois laqué d’un rouge pourpre et parfois orné de gravures d’argent. La fibre de la corde est un tissage végétal. L’encoche est faite de cuir rouge. Les bouts sont ferrés en zinc et sculptés selon les goûts du porteur.,,Boutique des objets communs,,450,0
142,,9,93,,,,,,,1,,,,Arbalète d’assaut,"Arme en bois brun, disposant d’un mécanisme de bonne facture parfaitement huilé et sur lequel sont gravées des runes. Sa corde est faite de fibres végétales. Elle ne dispose d’aucune sculpture ou ornement particulier et est très légère et maniable, permettant d’être transportée facilement.",,Boutique des objets communs,,170,0
143,,9,13,,,,,,,1,,,,Arbalète azurée,"Arme en bois blanc qui a été polissé et lustré et sur lequel a été placé un renforcement de plaques d’argent gravées et sculptées. Ces plaques peuvent elles-mêmes être incrustées de petites pierres précieuses comme des opales ou des malachites. Clinquante à première vue, elle est plus lourde qu’une arbalète classique et possède un puissant mécanisme criblé de runes et de glyphes.",,Boutique des objets communs,,230,0
144,,9,91,47,,,,,,1,,,,Arbalète d’élite,"Arme en bois roux, disposant d’un mécanisme de bonne facture et fiable, taillé dans du zinc et du cuivre. Sa corde est faite de crins de cheval tressés finement. Des sculptures métalliques ornent ses extrémités de crocs. Très légère et maniable, elle permet d’être transportée facilement.",,Boutique des objets communs,,500,0
145,,9,14,302,,,,,,1,,,,Arbalète cuivrée,"Arme en bois brun qui a été polissé et lustré et sur lequel a été placé un renforcement de plaques de cuivre gravées et sculptées. Ces plaques peuvent elles-mêmes être incrustées de petites pierres précieuses comme des grenats ou des œils-de-tigre. Clinquante à première vue, elle est plus lourde qu’une arbalète classique et possède un puissant mécanisme criblé de runes et de glyphes.",,Boutique des objets communs,,800,0
146,,9,228,,,,,,,1,,,,Sarbacane d’été,"Faite à partir de bois d’olivier et issue de la facture Graärh originaire de Néthéril, celle-ci mesure une trentaine de centimètres. Le bois est taillé de sorte à améliorer la vélocité et la capacité de pénétration des projectiles, afin de percer les armures de cuir et la peau des bêtes coriaces.",,Boutique des objets communs,,80,0
147,,9,,,,,,,,1,,,,Flèches lumineuses,"Ces flèches ont été glyphées afin d’émettre une puissante lumière dès qu’elles sont décochées. Si la cible rate un jet de Résistance physique, elles réduisent son esquive (Coordination) de 10 pts sur une attaque. Ne peuvent pas être glyphées.
NB: ces projectiles spéciaux ne doivent être achetés qu'une seule fois. Par la suite, il est considéré que vous pouvez vous en réapprovisionner gratuitement.",,Boutique des objets communs,,50,0
148,,9,,,,,,,,1,,,,Projectiles à réservoir,"Ces projectiles ont été spécialement conçus pour pouvoir y mettre une substance comme du poison. Ne peuvent pas être glyphés. Le poison doit être acheté à part.
NB: ces projectiles spéciaux ne doivent être achetés qu'une seule fois. Par la suite, il est considéré que vous pouvez vous en réapprovisionner gratuitement.",,Boutique des objets communs,,50,0
149,,9,,,,,,,,1,,,,Projectiles assommants,"Ces projectiles sont couverts d'une boule de tissu. Leur impact ne fait pas de dégâts et est fait pour assommer leur cible. Ne peuvent pas être glyphés.
NB: ces projectiles spéciaux ne doivent être achetés qu'une seule fois. Par la suite, il est considéré que vous pouvez vous en réapprovisionner gratuitement.",,Boutique des objets communs,,50,0
150,,9,,,,,,,,1,,,,Projectiles enflammés,"Ces projectiles ont été confectionnés afin de pouvoir mettre sécuritairement le feu sur le bout de tissu qui les recouvre, le but final étant d'enflammer la cible. Ne peuvent pas être glyphés.
NB: ces projectiles spéciaux ne doivent être achetés qu'une seule fois. Par la suite, il est considéré que vous pouvez vous en réapprovisionner gratuitement.",,Boutique des objets communs,,50,0
151,,9,,,,,,,,1,,,,Flèches explosives,"Ces flèches ont été glyphées afin d’infliger des dégâts de zone (feu) lors de l’impact. Ne peuvent pas être glyphées.
NB: ces projectiles spéciaux ne doivent être achetés qu'une seule fois. Par la suite, il est considéré que vous pouvez vous en réapprovisionner gratuitement.",,Boutique des objets communs,,150,0
152,,9,,,,,,,,1,,,,Flèches hurlantes,"Ces flèches ont été glyphées afin de produire un son perçant et puissant en traversant l’air. Cela nécessite un jet de Résistance physique pour toutes les personnes présentes dans un rayon de 5 mètres. Si le jet est raté, le premier jet suivant subit un malus de -10 points (en raison de la douleur à l’oreille interne, qui désoriente la cible). Ne peuvent pas être glyphées.
NB: ces projectiles spéciaux ne doivent être achetés qu'une seule fois. Par la suite, il est considéré que vous pouvez vous en réapprovisionner gratuitement.",,Boutique des objets communs,,150,0
153,,9,,,,,,,,1,,,,Flèches révélatrices,"Ces flèches ont été glyphées afin de produire une aura annulant tout glyphe ou sort de dissimulation dans un rayon de 2 mètres. Ne peuvent pas être glyphées.
NB: ces projectiles spéciaux ne doivent être achetés qu'une seule fois. Par la suite, il est considéré que vous pouvez vous en réapprovisionner gratuitement.",,Boutique des objets communs,,150,0
154,,9,,,,,,,,1,,,,Flèches animales,"Ces flèches ont été glyphées selon le glyphe traits animaux, permettant à l’impact de transformer la cible en animal (au choix à l’achat). Ne peuvent pas être glyphées.
NB: ces projectiles spéciaux ne doivent être achetés qu'une seule fois. Par la suite, il est considéré que vous pouvez vous en réapprovisionner gratuitement.",,Boutique des objets communs,,200,1
155,,9,,,,,,,,1,,,,Flèches de folie,"Ces flèches ont été glyphées afin d’infliger des dégâts mentaux plutôt que des dégâts classiques, se traduisant par un coup de folie/perte de contrôle sur 5 minutes / 1 tour d’intrigue. Ne peuvent pas être glyphées.
NB: ces projectiles spéciaux ne doivent être achetés qu'une seule fois. Par la suite, il est considéré que vous pouvez vous en réapprovisionner gratuitement.",,Boutique des objets communs,,200,0
156,,9,,,,,,,,1,,,,Flèches élémentaires,"Ces flèches ont été glyphées afin d’infliger des dégâts élémentaires en plus des dégâts classiques, élément à choisir lors de l’achat. Ne peuvent pas être glyphées.
NB: ces projectiles spéciaux ne doivent être achetés qu'une seule fois. Par la suite, il est considéré que vous pouvez vous en réapprovisionner gratuitement.",,Boutique des objets communs,,200,1
157,,9,,,,,,,,1,,,,Flèches de cendres,"Ces flèches ont été glyphées afin de désactiver temporairement (5 minutes / 1 tour d’intrigue) un Esprit-Lié de la victime. Ne peuvent pas être glyphées.
NB: ces projectiles spéciaux ne doivent être achetés qu'une seule fois. Par la suite, il est considéré que vous pouvez vous en réapprovisionner gratuitement.",,Boutique des objets communs,,350,0
158,,9,,,,,,,,1,,,,Flèches d’énergie,"Ces flèches ont été glyphées afin de se transformer en pure énergie dès qu’elles sont décochées. Elles peuvent percer des écailles de dragon. Ne peuvent pas être glyphées. Consomment beaucoup d’énergie : il ne peut en être tiré plus de trois par jour.
NB: ces projectiles spéciaux ne doivent être achetés qu'une seule fois. Par la suite, il est considéré que vous pouvez vous en réapprovisionner gratuitement.",,Boutique des objets communs,,500,0
159,,9,93,,,,,,,1,,,,Carquois d'abondance,"Un carquois de cuir brossé qui peut être blanc, brun ou noir, les contours filigranés et tressés solidement. Son fond est renforcé par une plaque de cuir supplémentaire. Le corps du carquois peut porter un cimier. Ne peut contenir que 3 types de flèches.",,Boutique des objets communs,,150,0
160,,10,69,,,,,,,1,,,,Frappe-Tempête,"Griffes constituées d’adamantium à la teinte azurée, aux angles durs et à deux jointures pour plus de maniabilité. Le gant en dessous est blanc, renforcé par des plaques de mithril. Les griffes possèdent des tranchants damasquinés pour plus d’efficacité. Les glyphes sont placés sur les plaques des griffes.",,Boutique des objets communs,,200,0
161,,10,303,304,,,,,,1,,,,Grappin griffe,"Griffes constituées de mithril, avec un gant en cuir de serpent ou crocodile. La protection remonte sur les avant-bras. Elle dispose de 4 sangles sur cette partie pour sécuriser la chaîne. Le gant est plus conséquent que celui d’autres armes de pugilat.",,Boutique des objets communs,,200,0
